AAPL,MSFT,IBM,INTC,CSCO,CRM,ORCL,XOM,CVX,JPM,GS,AXP,V,JNJ,PFE,MRK,UNH,KO,PG,WMT,WBA,HD,MCD,NKE,DIS,BA,CAT,MMM,HON,VZ
291365014434.4524,228236711910.3104,185037354690.16852,113675134609.78206,115081734903.65486,14110768081.930397,66184639797.7433,325412291118.79285,222154943689.10013,171225744366.4487,85245043386.47217,53847622692.303154,72472764619.32512,184735646801.14337,133514529884.22198,104789210179.42683,34157466745.805634,150985059863.0846,181283393726.9917,194919881206.4583,31589267862.32151,56100636372.228004,79648536780.53653,32485515735.393227,70617010677.53407,41146262535.16015,38905299674.51189,52995141074.57106,29871401723.244877,97558598423.18489
298957751984.87067,235251730534.10327,190108461904.71976,114547237511.49084,114617942641.59943,14158005139.713425,66020823815.49862,323109148366.5456,221745547593.3479,172357607483.95404,83695102574.12369,55125159982.90297,69500550154.3013,183568951579.3051,136948586712.39348,106374464924.9296,34012053987.712746,154879418440.63977,179611852953.70816,190167767596.9071,31665515971.238056,55068013438.62416,78071983556.17635,32678953084.935642,69986741618.25731,41570678295.864265,37935420087.09302,53871879777.75093,29307047034.274048,99129841005.0544
296276839501.22736,243426405662.45996,187336635353.9304,117745257630.46776,113203606178.95647,13907658080.584126,65983331344.36228,329265648468.49274,222465231621.1542,175748621587.22153,84787532812.09988,54237278748.729904,70169951050.39484,183263719633.70554,135150451205.91924,107006215113.65987,34025561731.31029,157508988111.3613,177803569976.97943,188893466175.0583,31295338423.730236,56069874279.73698,76894831378.16605,33254418979.565735,68640591051.00962,41913915484.794685,37879159103.226105,55065557370.61148,29710462934.070747,99292697228.59761
293381702544.5095,251952391643.02017,185261988546.99857,113773699054.95782,110284553165.84508,13702874883.53437,66359388728.117065,340256650823.6822,215247689769.75214,172825914977.07117,84920260980.71156,56007884959.555,68785313529.94296,184215844853.74683,134735870725.39717,112787908048.50485,34141788383.46986,157797355638.98242,178073941243.39935,188012620725.93097,31577027294.346893,55374931939.60291,73736486065.1849,32928578564.20421,69742853942.2772,41344512254.44436,37783360357.71844,53942897034.46062,30090027451.90033,100068986006.2157
293782090715.86005,252223586641.4692,181383377326.38916,111631637972.62701,110576044069.07219,13861276168.316833,66695120035.01809,337217576235.86554,216155113835.6984,177055122500.31403,84823349446.03856,56340740101.161835,68247895834.31853,183323278394.81152,135500125372.16537,116546431245.5871,34640803968.37672,159031292206.221,176605327737.9274,186154102686.06586,31630409703.318264,56014158058.54365,76271615703.90636,31247970911.249226,72915199751.419,41614875409.11603,38116863982.62884,52428298609.12539,30008827854.14522,100997313444.7186
287457649506.1461,235480709548.70844,182107112938.44968,111720219024.66367,113563949571.01938,13901415662.353075,66525484694.59351,339947392495.4111,217791971555.14694,174316316701.5136,86070073069.43779,55703579201.46202,68033270019.459,184471130210.12012,138095068448.7402,117004272500.69164,34120519985.283756,154484960775.29453,176105351739.3879,188387239944.09814,31704014711.05043,56082997075.07611,76157597226.49893,31308298476.420506,71379468722.36884,42162320137.0148,38397874554.380615,52256941026.07425,30161098885.43692,99041501330.28494
289049719827.86176,234940342902.44574,185114565877.48383,111567396477.58192,115480218243.87193,13900472139.048452,64717533532.67735,337571153793.9032,217065947018.7748,174494862194.41473,86258633494.46272,55114591880.59009,67407499268.894554,181052499900.63257,132668654064.15108,116425624924.49533,33804859215.767117,156350254626.70996,169222958584.1726,189090667953.67413,32417867031.0207,55916197542.51324,76047339488.90202,31432254977.082504,71944376646.52087,41698746416.416565,37564597388.86068,52984890857.38663,29499613225.1939,100009338600.87306
287434029667.03784,235133140421.67233,183454950044.99435,114033815830.071,116227577867.96953,13910390327.725965,64466059149.75116,335717773961.18823,222352868478.21866,170020852494.96234,87640236559.75627,55755332703.892456,69160032813.92209,182194167163.2612,133098622131.02019,118472501568.22375,33992008044.74634,157447165086.15765,174181653323.67514,189349141580.09018,32102905754.067043,55508159595.24062,76617712855.06934,30807921133.102844,71332964707.00497,40804442555.545906,37680528282.54192,52431660209.74573,29094649207.50101,98781149650.76659
284927033462.4388,232821001678.34766,183864756212.90015,113825778700.43735,117171675748.0166,14048162118.885115,65025338899.633736,324677965459.21875,217659998292.73624,171685753412.2795,87807671096.70909,56823563911.62976,66911547194.601654,180535585820.45093,132707427299.04251,118398203671.58238,34078289656.401054,157878909773.947,174149566449.92685,192363971799.91772,32632030953.210617,54871657574.67767,76555131549.51115,31167502304.204506,72000187106.73944,40424429226.428,37647477399.09613,51177115061.942085,29135700831.846478,97247738969.15996
288446311044.4206,227391735071.808,184028156029.7899,114414338975.1816,117537208441.88788,13996570137.846909,64867986335.04677,330292297406.5694,215252232659.2142,171622508512.0775,86938994451.11789,57896745576.880226,66880144874.50533,178269136559.26053,133161928371.78613,117334666157.02591,34834970584.3925,157196973322.11215,170095893687.1316,193361963693.58514,33174548701.073357,55508300939.09776,74772558863.7922,30911921652.874466,71810914805.57666,40377301663.39347,37693113483.723,51087593825.1186,28877322935.400665,98410753767.265
282835775770.99414,223938678854.34518,180906887789.24158,115455774972.09738,117932115917.19579,14202180959.594433,64299758586.51083,323067441013.20984,212975411631.53778,170934985019.29526,87134960069.64046,55752410968.11851,67357693884.53638,175846918038.30667,131835948038.296,119607950495.0336,33756777822.278694,157316514243.40143,171664502090.56134,191416602339.21286,32790771551.266964,56134331701.480034,77644289490.71324,31422775331.32013,74196163764.59161,39800373171.97279,36595508716.249016,51258388146.49816,29201810270.07449,96470743881.10298
278688772571.66174,220644465306.86337,181707019668.91495,115812647438.36203,116679779277.82019,14280520978.028074,63508006133.1241,320573550079.90546,208683744935.30316,170388569095.94266,85980605762.0028,56474837226.513374,67190414522.46006,175195177751.91083,137037425229.00497,119885169787.13715,33656350103.886204,155527332763.47955,168467412032.69626,191237586189.92212,32732000767.294735,55028829766.5158,75397961354.07817,31018311742.645367,72401835830.1178,39835638239.09109,36591396294.0208,51363754417.26654,29430623248.07487,96021832120.53313
279534801241.5923,216665397753.39368,182304444803.2981,115897811520.87874,114726687532.93163,14297555249.672546,63561298920.09656,321789754914.44836,208865369422.85815,168109691300.30783,86938783930.99753,56974912512.86265,66163597472.535385,172413058679.4538,135481962118.83295,115693882359.71518,33843096216.546818,157512717607.2434,173538999683.4818,188834379700.15964,32865769799.593117,55068216976.30764,71808045675.23906,30748690780.100773,71626660962.26506,40782798524.704315,35993579548.72908,52062791759.02668,29429451476.8419,94687398798.12045
277671437016.0399,225059730124.46408,181733467112.6798,117362519275.95328,116567040308.24889,14262466700.310097,62724517680.40965,315731043170.2118,212022423246.0704,168661602101.7743,84553441396.06187,57806312283.574425,63906572702.735466,170577578935.9976,136019815942.74825,121051537470.2424,34320798511.116146,155935901859.65576,174090767975.9636,190900307382.78674,33243674659.156162,54930993965.82456,71649993561.64185,30224975730.448223,72376534900.75961,41557096240.96396,34845819180.06774,51900341423.92476,29058166031.226345,95116262838.19513
272297760190.11713,219321685521.53915,184446810163.5595,116959188338.1272,116674963069.29482,14378843696.780329,63538217288.40303,313772206439.01666,210163487864.99042,167531730158.8573,85970655805.28725,57545299588.03831,63620589945.99108,171700424585.56982,141350615787.4792,120440119854.92366,34238376494.06849,159498352929.01642,178775781041.70123,193451161958.92624,32824209841.992073,54614408859.15664,69226485755.678,30726548344.76554,72298759057.20227,40002112319.61564,35491322608.28782,51801098745.85441,29042594537.96332,93783125617.60228
276330222446.99133,222845071172.89462,184078019395.72983,116144398013.56714,121656388227.8906,14206849543.376606,63116737099.69054,317514189794.3307,206810821373.1692,164368014469.49445,87399453219.99014,58081790847.75498,64272025825.457436,172306379701.81613,139381129040.13257,119076232003.3899,34255490677.734386,160628961111.84586,180383486704.57376,191232742969.79105,32946648747.837578,53747158350.656364,69072329002.64285,30040194812.475845,70971921891.48587,41508522025.77295,34651704918.61856,51285649465.955795,29269207230.031193,93626341700.90872
278479859911.4934,230832178230.6209,185506517383.7841,115286050090.73201,121335922092.66476,14340818837.913929,63688946466.233025,317727288105.22656,207268337504.03793,165768805718.2118,87147935248.8421,57165137776.61741,65211111199.19132,173164426543.72644,133611583747.53368,116446496219.81688,34070822944.0754,159464156064.38092,184487564589.47995,198140277924.12494,31758767305.718678,53974075995.35338,69467017662.43996,29930848846.480507,71592849127.20508,41547725423.193665,34475103140.907845,51534219868.773674,29503520306.117287,94450856671.80891
280742528116.9134,228518036490.62985,192399234837.78473,115841197300.66022,122717283524.39171,14289720793.78278,63920052385.40712,318766781943.79645,201833549106.98135,163880754020.4043,86055145229.26697,56314401403.70614,63924738528.02568,173413531298.26562,137764493699.81744,116240326709.73727,33547754823.22598,156615314334.93008,183090294174.7044,194489457092.64993,31747296737.39212,54742630105.17236,68973372131.42278,29970137185.188034,70892891050.85902,40949817918.992,34607005494.74554,51171273356.41063,29269378819.26,93078487404.50183
282263387471.5108,234648050520.6391,193558248002.97852,118250812032.37416,121275591610.43784,14474164894.33134,63210670245.51063,322427081008.0267,205837847874.55847,165734631784.57074,88168317212.7449,55522806886.95359,63846509362.09357,171403264030.74142,138023564766.76373,116375162772.16966,33648179653.925262,155138120361.54333,181374598350.17468,194986069648.06854,31558019178.34502,54154959415.18402,66725766075.11855,29644973991.191475,68979858427.24214,40225354573.24107,34409344727.88986,51275641180.27554,29095339472.071888,95724914677.22052
276565037874.1773,241376014286.79218,192322472596.27774,116931476654.35777,122307220816.49825,14424448617.836716,62757210021.98593,331408276254.2609,199854935305.1904,165288740276.59903,88247281810.65517,57043523196.63831,63464315399.36537,177866604922.0087,140280218715.81778,110402196382.39288,33019525349.112663,155230594770.7174,177576132329.71066,195904437483.42255,31269348494.74389,53580313041.33707,65892277274.62766,30120217763.7164,66398671503.06996,41033021426.86878,35025455569.92295,51213286331.33525,28685750999.583736,96589695428.20308
275363752137.166,233474137981.4912,196634251956.0692,115311915119.82207,119353417277.29321,14504673820.03233,62854469406.20796,338585267568.0828,198912551891.79416,164499320187.0753,88512025622.27336,57130253079.17269,63848982520.15024,178461838534.9741,140754085777.2123,109348268056.57265,33534702537.5444,154095584440.75327,180374379914.93625,198650442247.13837,30917188402.221653,54913175909.04703,65446453474.22312,29731559709.490513,67219441554.66115,41327470935.50079,35082601181.62948,52146030885.42981,28842666776.51569,99038007543.2171
276514778807.1007,229586279914.88858,194107132642.97018,116041459238.32225,120268759870.072,14567402490.88683,62395393583.22695,343493361628.12665,203812552986.231,164954561388.41772,90743106790.91612,57982178941.70008,66580074894.90747,179507354407.62888,141107162788.75363,111118039152.56178,33414682465.06909,154610585448.58615,184798357283.51642,199991668487.39343,30834180181.085106,55040379340.51155,66935285081.928894,30141188249.068104,68286713459.732254,41522101360.321,34652896358.99155,51742719267.198456,29061331179.701565,100067978535.6801
281614527731.08496,226833715732.15076,192801605598.91235,113999394392.81375,117614124903.21869,14605051399.900932,63513909334.81303,342720749390.33044,208513325303.90356,164815889618.51157,90443798940.426,56616860816.45754,66116876591.86967,176434507824.04965,136628232601.94537,108384583879.46454,33553014556.311916,152756098270.28577,182861539551.67175,200321195839.48096,30190037714.19895,55097188385.02441,68525198357.37236,30652638635.649574,69029888586.03943,41385560884.33154,34360550259.113365,51868040167.003105,29665942682.92989,100429096232.27512
282205583686.7071,230399382897.75342,192092187277.00082,114390971050.02693,117248217138.66248,14553326982.137028,64337106119.86282,330930242217.54834,209345899341.21677,163748693183.18283,87492196564.05746,55376612584.99333,66060877756.39033,176658626740.8631,138834215920.27155,110143501017.70125,32887458584.07391,153296353674.4226,185143077012.722,200176208136.58734,30350396298.5357,54075336646.3732,67607824199.17448,31386545490.45579,68726388250.8042,43100952802.02856,33739042328.81757,53428458541.754555,29487362236.50643,101416296872.39972
281738405565.79,231566405097.46204,192849490822.04803,113394422259.80785,118818210500.3273,14530006356.450338,64532561610.1005,316533467943.3731,208006619450.31906,167921304773.42264,88242955014.47603,56321008904.75101,66110883104.853516,180639569391.11606,139688016032.774,108643763685.54094,33417987741.4306,154929535293.07886,186969810020.40277,198604493716.23108,30427028697.24655,54867880604.72378,68701275422.915855,30480560752.958847,68001466179.3453,42343348098.862625,33433215069.76631,51641270680.25615,30157760017.28926,100398068210.00705
